Lithuania, Exposure to risk (period 1x1), 	Last modified: 18 Jul 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2008          42             23532.41        22338.53        45870.95
  2008          43             23938.89        22761.73        46700.62
  2008          44             24682.60        23228.89        47911.49
  2008          45             25374.44        23697.94        49072.37
  2008          46             26843.35        24669.45        51512.80
  2008          47             27311.50        24767.61        52079.11
  2008          48             27186.37        24408.20        51594.57
  2008          49             27333.50        24426.12        51759.62
  2008          50             25329.44        22548.75        47878.19
  2008          51             23576.85        20585.47        44162.32
  2008          52             22585.56        19425.75        42011.32
  2008          53             21850.04        18757.75        40607.79
  2008          54             20656.99        17496.38        38153.37
  2008          55             20460.61        16993.94        37454.55
  2008          56             20895.72        17067.34        37963.06
  2008          57             20851.68        16832.03        37683.71
  2008          58             21224.86        16715.68        37940.54
  2008          59             20564.52        15725.78        36290.30
  2008          60             18686.41        14063.39        32749.81
  2008          61             17370.94        12906.68        30277.62
  2008          62             17785.22        12986.91        30772.13
  2008          63             17394.09        12445.84        29839.93
  2008          64             17523.74        12141.10        29664.84
  2008          65             19742.57        13263.33        33005.89
  2008          66             20289.12        13548.61        33837.73
  2008          67             19650.76        12943.39        32594.14
  2008          68             19304.33        12386.87        31691.20
  2008          69             19517.88        12167.55        31685.43
  2008          70             19604.19        11703.63        31307.82
  2008          71             19472.30        11313.77        30786.07
  2008          72             18978.38        10816.66        29795.04
  2008          73             17789.06         9758.34        27547.40
  2008          74             17218.12         9210.23        26428.35
  2008          75             17424.71         8994.29        26419.00
  2008          76             16828.43         8359.30        25187.74
  2008          77             15957.03         7927.33        23884.36
  2008          78             15099.18         7276.18        22375.36
  2008          79             14510.71         6541.89        21052.60
  2008          80             13514.22         5833.38        19347.60
  2008          81             12424.79         4839.62        17264.41
  2008          82             11293.53         3882.79        15176.32
  2008          83              9998.23         3258.09        13256.31
  2008          84              8713.69         2795.82        11509.51
  2008          85              7435.37         2337.49         9772.86
  2008          86              6108.37         1916.31         8024.68
  2008          87              4835.41         1500.52         6335.93
  2008          88              3644.32         1111.23         4755.54
  2008          89              2597.23          773.82         3371.06
  2008          90              1893.17          558.88         2452.05
  2008          91              1522.42          458.27         1980.69
  2008          92              1291.38          376.60         1667.98
  2008          93              1089.84          310.05         1399.89
  2008          94               852.81          246.19         1099.00
  2008          95               608.45          178.69          787.14
  2008          96               409.10          126.70          535.79
  2008          97               268.73           83.57          352.30
  2008          98               174.68           57.05          231.72
  2008          99               111.35           47.66          159.01
  2008         100                69.76           38.34          108.10
  2008         101                42.22           24.60           66.81
  2008         102                24.13           14.38           38.51
  2008         103                13.42            9.50           22.92
  2008         104                 7.18            6.70           13.88
  2008         105                 3.50            4.48            7.98
  2008         106                 1.48            2.74            4.22
  2008         107                 0.38            1.61            1.99
  2008         108                 0.00            0.94            0.94
  2008         109                 0.00            0.28            0.28
  2008         110+                0.00            0.00            0.00
  2009           0             15415.31        16294.07        31709.38
  2009           1             14535.10        15288.03        29823.13
  2009           2             14055.49        14582.83        28638.32
  2009           3             13717.66        14283.84        28001.50
  2009           4             13730.22        14321.07        28051.29
  2009           5             13774.99        14463.37        28238.36
  2009           6             13403.12        14291.65        27694.77
  2009           7             13725.61        14445.58        28171.19
  2009           8             14769.82        15556.29        30326.11
  2009           9             15863.08        16881.30        32744.38
  2009          10             16595.38        17743.13        34338.51
  2009          11             16895.91        18020.62        34916.53
  2009          12             17618.14        18474.06        36092.20
  2009          13             18306.46        19168.30        37474.76
  2009          14             18984.69        19940.73        38925.41
  2009          15             20265.82        21270.96        41536.77
  2009          16             22966.83        23956.16        46922.99
  2009          17             23858.82        24811.51        48670.32
  2009          18             23783.46        24944.09        48727.55
  2009          19             23104.31        24021.91        47126.22
  2009          20             22558.53        23197.18        45755.71
  2009          21             23244.27        23867.60        47111.86
  2009          22             23563.87        24338.36        47902.22
  2009          23             23217.90        23759.19        46977.10
  2009          24             22554.18        22835.11        45389.29
  2009          25             22122.79        22656.64        44779.43
  2009          26             21074.75        21458.43        42533.18
  2009          27             19932.03        20313.89        40245.92
  2009          28             19654.37        20171.79        39826.16
  2009          29             19694.02        19911.13        39605.15
  2009          30             19969.44        19975.75        39945.19
  2009          31             20285.14        20054.64        40339.79
  2009          32             20635.10        20352.89        40987.99
  2009          33             20933.05        20352.30        41285.35
  2009          34             21361.72        20400.45        41762.17
  2009          35             21391.19        20376.42        41767.60
  2009          36             22018.92        21080.49        43099.41
  2009          37             23119.04        22082.95        45201.99
  2009          38             23434.47        22378.49        45812.97
  2009          39             23328.56        22272.91        45601.46
  2009          40             23245.00        22031.95        45276.95
  2009          41             23368.98        21793.66        45162.64
  2009          42             23612.53        21856.40        45468.93
  2009          43             23343.44        21952.22        45295.67
  2009          44             23731.24        22367.30        46098.55
  2009          45             24387.58        22773.55        47161.13
  2009          46             25162.08        23265.64        48427.73
  2009          47             26629.58        24247.41        50876.99
  2009          48             27077.99        24365.05        51443.04
  2009          49             26953.75        24002.77        50956.52
  2009          50             27125.39        23963.07        51088.46
  2009          51             25139.16        22123.34        47262.50
  2009          52             23399.38        20174.75        43574.13
  2009          53             22379.02        19009.35        41388.37
  2009          54             21646.91        18341.86        39988.77
  2009          55             20420.35        17061.08        37481.43
  2009          56             20240.53        16569.51        36810.04
  2009          57             20694.05        16639.61        37333.66
  2009          58             20645.19        16385.65        37030.83
  2009          59             20983.31        16248.48        37231.79
  2009          60             20361.22        15265.64        35626.86
  2009          61             18457.07        13652.14        32109.21
  2009          62             17162.05        12491.69        29653.74
  2009          63             17561.58        12545.79        30107.37
  2009          64             17166.79        11975.77        29142.55
  2009          65             17291.92        11663.14        28955.06
  2009          66             19476.14        12745.62        32221.76
  2009          67             19993.82        13005.85        32999.67
  2009          68             19328.85        12413.71        31742.56
  2009          69             18960.06        11858.34        30818.40
  2009          70             19155.20        11616.42        30771.62
  2009          71             19209.92        11184.42        30394.34
  2009          72             19058.51        10747.93        29806.44
  2009          73             18518.80        10271.03        28789.83
  2009          74             17287.74         9197.92        26485.66
  2009          75             16713.92         8662.06        25375.98
  2009          76             16848.06         8409.62        25257.68
  2009          77             16195.28         7764.56        23959.84
  2009          78             15257.48         7358.18        22615.66
  2009          79             14355.00         6680.59        21035.59
  2009          80             13707.19         6017.93        19725.12
  2009          81             12682.68         5297.58        17980.26
  2009          82             11546.15         4326.52        15872.67
  2009          83             10399.71         3439.77        13839.48
  2009          84              9119.95         2854.31        11974.26
  2009          85              7850.14         2403.59        10253.72
  2009          86              6619.25         1988.27         8607.52
  2009          87              5356.96         1607.81         6964.77
  2009          88              4169.76         1251.31         5421.07
  2009          89              3102.38          925.85         4028.23
  2009          90              2179.71          629.42         2809.13
  2009          91              1552.04          443.24         1995.28
  2009          92              1222.92          360.17         1583.09
  2009          93              1023.26          285.18         1308.44
  2009          94               826.36          226.71         1053.07
  2009          95               607.27          174.02          781.29
  2009          96               410.29          122.38          532.67
  2009          97               265.28           83.51          348.79
  2009          98               167.48           52.87          220.35
  2009          99               104.56           34.66          139.22
  2009         100                63.99           27.78           91.77
  2009         101                38.57           21.21           59.77
  2009         102                22.43           12.83           35.26
  2009         103                12.27            7.06           19.33
  2009         104                 6.55            4.42           10.97
  2009         105                 3.33            2.90            6.22
  2009         106                 1.44            1.82            3.25
  2009         107                 0.36            0.95            1.30
  2009         108                 0.00            0.40            0.40
  2009         109                 0.00            0.15            0.15
  2009         110+                0.00            0.00            0.00
  2010           0             15373.77        16176.12        31549.89
  2010           1             15246.49        16058.93        31305.43
  2010           2             14257.61        14980.73        29238.34
  2010           3             13746.38        14308.63        28055.01
  2010           4             13479.95        14022.82        27502.77
  2010           5             13512.85        14059.29        27572.14
  2010           6             13558.95        14264.40        27823.36
  2010           7             13220.18        14085.60        27305.78
  2010           8             13553.07        14275.38        27828.45
  2010           9             14604.48        15373.99        29978.47
  2010          10             15696.39        16681.26        32377.64
  2010          11             16424.45        17538.76        33963.21
  2010          12             16732.75        17833.25        34566.00
  2010          13             17446.11        18288.76        35734.87
  2010          14             18138.46        18989.44        37127.89
  2010          15             18801.57        19748.38        38549.95
  2010          16             20076.55        21048.15        41124.69
  2010          17             22812.77        23731.73        46544.50
  2010          18             23567.95        24521.44        48089.39
  2010          19             23035.81        24265.28        47301.10
  2010          20             22374.25        23299.63        45673.88
  2010          21             21698.27        22357.74        44056.01
  2010          22             22199.89        22862.99        45062.89
  2010          23             22234.91        23140.87        45375.78
  2010          24             21816.86        22548.13        44364.99
  2010          25             21196.18        21619.08        42815.26
  2010          26             20574.35        21246.11        41820.46
  2010          27             19751.10        20134.89        39885.98
  2010          28             18853.62        19172.85        38026.46
  2010          29             18652.44        19169.11        37821.54
  2010          30             18832.36        19035.86        37868.22
  2010          31             19164.54        19056.37        38220.91
  2010          32             19511.54        19266.84        38778.38
  2010          33             19949.69        19588.13        39537.82
  2010          34             20220.72        19572.89        39793.61
  2010          35             20678.90        19585.45        40264.35
  2010          36             20792.98        19685.65        40478.63
  2010          37             21515.89        20382.07        41897.96
  2010          38             22656.91        21402.87        44059.78
  2010          39             22985.03        21726.59        44711.62
  2010          40             22901.36        21645.45        44546.80
  2010          41             22828.98        21429.00        44257.98
  2010          42             23002.00        21200.09        44202.09
  2010          43             23248.60        21275.75        44524.35
  2010          44             22947.53        21363.12        44310.65
  2010          45             23241.36        21734.07        44975.42
  2010          46             23992.54        22208.78        46201.32
  2010          47             24744.05        22705.44        47449.49
  2010          48             26199.93        23727.69        49927.61
  2010          49             26654.01        23778.72        50432.73
  2010          50             26564.13        23439.41        50003.54
  2010          51             26727.70        23401.89        50129.59
  2010          52             24810.98        21598.14        46409.12
  2010          53             23072.87        19691.50        42764.36
  2010          54             22076.00        18553.06        40629.06
  2010          55             21300.97        17863.80        39164.77
  2010          56             20111.78        16597.25        36709.03
  2010          57             19982.49        16132.30        36114.79
  2010          58             20451.67        16182.13        36633.80
  2010          59             20393.24        15936.07        36329.31
  2010          60             20784.11        15775.09        36559.20
  2010          61             20120.21        14818.94        34939.15
  2010          62             18264.02        13223.88        31487.90
  2010          63             16964.99        12080.96        29045.95
  2010          64             17341.77        12066.59        29408.36
  2010          65             16950.41        11506.18        28456.59
  2010          66             17078.02        11224.22        28302.25
  2010          67             19195.83        12234.97        31430.79
  2010          68             19666.41        12458.53        32124.95
  2010          69             19009.85        11883.19        30893.04
  2010          70             18621.73        11325.15        29946.88
  2010          71             18785.97        11090.85        29876.81
  2010          72             18787.05        10638.24        29425.29
  2010          73             18621.56        10226.88        28848.45
  2010          74             18057.39         9681.02        27738.41
  2010          75             16786.09         8648.40        25434.49
  2010          76             16148.13         8086.93        24235.06
  2010          77             16221.30         7828.95        24050.25
  2010          78             15527.89         7203.86        22731.75
  2010          79             14541.02         6763.43        21304.45
  2010          80             13657.92         6080.47        19738.39
  2010          81             12876.58         5457.71        18334.29
  2010          82             11800.71         4740.64        16541.35
  2010          83             10647.04         3841.87        14488.91
  2010          84              9498.96         3023.01        12521.97
  2010          85              8216.95         2468.05        10685.00
  2010          86              6987.33         2060.01         9047.34
  2010          87              5797.69         1689.32         7487.02
  2010          88              4608.22         1342.51         5950.72
  2010          89              3536.38         1028.33         4564.71
  2010          90              2596.51          748.65         3345.16
  2010          91              1806.01          496.22         2302.23
  2010          92              1255.63          341.19         1596.82
  2010          93               970.84          274.43         1245.28
  2010          94               786.24          217.14         1003.38
  2010          95               588.48          162.92          751.39
  2010          96               402.22          114.10          516.32
  2010          97               258.82           76.40          335.22
  2010          98               159.10           49.37          208.47
  2010          99                95.37           29.43          124.80
  2010         100                56.41           18.13           74.54
  2010         101                32.61           13.57           46.18
  2010         102                18.65            9.51           28.16
  2010         103                10.23            5.19           15.43
  2010         104                 5.21            2.51            7.72
  2010         105                 2.59            1.37            3.95
  2010         106                 1.18            0.72            1.90
  2010         107                 0.32            0.35            0.67
  2010         108                 0.00            0.05            0.05
  2010         109                 0.00            0.00            0.00
  2010         110+                0.00            0.00            0.00
  2011           0             14853.60        15763.38        30616.97
  2011           1             15282.26        16070.25        31352.50
  2011           2             14980.97        15778.07        30759.04
  2011           3             13935.71        14648.39        28584.10
  2011           4             13469.46        14035.16        27504.62
  2011           5             13245.24        13764.84        27010.09
  2011           6             13277.31        13835.16        27112.47
  2011           7             13330.32        14051.87        27382.19
  2011           8             13034.33        13902.34        26936.68
  2011           9             13387.12        14086.35        27473.47
  2011          10             14422.96        15178.02        29600.98
  2011          11             15497.45        16455.26        31952.71
  2011          12             16207.24        17304.24        33511.48
  2011          13             16528.45        17630.58        34159.04
  2011          14             17256.09        18077.88        35333.97
  2011          15             17926.36        18774.20        36700.56
  2011          16             18631.49        19558.04        38189.54
  2011          17             19903.83        20866.98        40770.81
  2011          18             22504.71        23428.65        45933.36
  2011          19             22530.48        23708.02        46238.51
  2011          20             22281.63        23544.08        45825.71
  2011          21             21519.56        22435.07        43954.63
  2011          22             20618.68        21404.27        42022.95
  2011          23             20665.75        21659.29        42325.04
  2011          24             20692.34        21939.64        42631.98
  2011          25             20310.49        21209.66        41520.15
  2011          26             19543.25        20138.71        39681.96
  2011          27             19161.10        19897.34        39058.44
  2011          28             18615.84        18984.82        37600.66
  2011          29             17786.39        18140.81        35927.20
  2011          30             17724.56        18196.72        35921.29
  2011          31             17958.49        18111.26        36069.75
  2011          32             18370.66        18175.48        36546.14
  2011          33             18761.24        18464.50        37225.74
  2011          34             19223.71        18800.35        38024.06
  2011          35             19508.27        18793.11        38301.38
  2011          36             20078.43        18905.34        38983.77
  2011          37             20303.08        19058.67        39361.75
  2011          38             21014.95        19776.36        40791.31
  2011          39             22177.23        20781.48        42958.71
  2011          40             22506.14        21163.90        43670.03
  2011          41             22478.21        21090.45        43568.66
  2011          42             22401.02        20890.47        43291.50
  2011          43             22611.95        20694.30        43306.25
  2011          44             22814.12        20739.24        43553.36
  2011          45             22439.53        20807.03        43246.56
  2011          46             22835.25        21273.72        44108.97
  2011          47             23552.56        21727.66        45280.22
  2011          48             24346.86        22228.03        46574.89
  2011          49             25763.53        23191.83        48955.37
  2011          50             26233.09        23256.12        49489.21
  2011          51             26146.24        22919.48        49065.72
  2011          52             26343.77        22879.68        49223.45
  2011          53             24449.93        21145.50        45595.44
  2011          54             22731.46        19235.64        41967.10
  2011          55             21715.41        18087.23        39802.65
  2011          56             20998.06        17420.18        38418.24
  2011          57             19840.07        16192.30        36032.38
  2011          58             19746.06        15702.86        35448.91
  2011          59             20228.17        15759.52        35987.69
  2011          60             20214.08        15477.04        35691.12
  2011          61             20572.24        15328.94        35901.18
  2011          62             19918.12        14397.63        34315.75
  2011          63             18079.02        12789.15        30868.18
  2011          64             16768.19        11649.37        28417.56
  2011          65             17132.42        11626.72        28759.14
  2011          66             16723.54        11082.74        27806.27
  2011          67             16839.10        10768.77        27607.87
  2011          68             18891.95        11759.96        30651.91
  2011          69             19356.93        11923.34        31280.27
  2011          70             18688.29        11356.79        30045.07
  2011          71             18275.24        10791.69        29066.93
  2011          72             18409.05        10561.40        28970.45
  2011          73             18363.61        10100.42        28464.03
  2011          74             18193.35         9652.84        27846.19
  2011          75             17544.03         9099.04        26643.07
  2011          76             16248.54         8085.89        24334.43
  2011          77             15553.17         7569.95        23123.12
  2011          78             15577.45         7255.47        22832.92
  2011          79             14848.20         6652.50        21500.71
  2011          80             13689.57         6173.70        19863.27
  2011          81             12832.85         5518.61        18351.46
  2011          82             12007.94         4919.53        16927.47
  2011          83             10924.62         4228.45        15153.07
  2011          84              9746.00         3385.55        13131.55
  2011          85              8554.36         2638.11        11192.46
  2011          86              7297.17         2133.79         9430.96
  2011          87              6123.91         1760.35         7884.26
  2011          88              5037.48         1426.90         6464.38
  2011          89              3926.95         1101.31         5028.26
  2011          90              2936.45          821.72         3758.17
  2011          91              2149.34          589.36         2738.71
  2011          92              1471.21          380.64         1851.85
  2011          93              1003.06          263.12         1266.18
  2011          94               762.94          210.63          973.57
  2011          95               571.25          156.57          727.83
  2011          96               389.16          107.24          496.40
  2011          97               251.34           71.61          322.96
  2011          98               152.10           45.33          197.43
  2011          99                87.50           27.54          115.03
  2011         100                48.81           15.32           64.13
  2011         101                26.65            8.69           35.34
  2011         102                14.06            5.88           19.94
  2011         103                 7.37            3.67           11.04
  2011         104                 3.62            1.67            5.29
  2011         105                 1.54            0.56            2.10
  2011         106                 0.61            0.14            0.76
  2011         107                 0.15            0.00            0.15
  2011         108                 0.00            0.00            0.00
  2011         109                 0.00            0.00            0.00
  2011         110+                0.00            0.00            0.00
  2012           0             14292.52        15168.11        29460.62
  2012           1             14801.62        15750.59        30552.22
  2012           2             15232.23        15928.05        31160.28
  2012           3             14819.80        15535.78        30355.57
  2012           4             13765.55        14461.24        28226.78
  2012           5             13306.56        13843.94        27150.50
  2012           6             13094.39        13597.51        26691.90
  2012           7             13118.79        13669.33        26788.12
  2012           8             13204.09        13934.23        27138.31
  2012           9             12927.42        13787.05        26714.46
  2012          10             13287.83        13978.14        27265.98
  2012          11             14311.94        15047.69        29359.63
  2012          12             15360.03        16310.40        31670.43
  2012          13             16079.59        17205.79        33285.38
  2012          14             16427.79        17542.58        33970.37
  2012          15             17155.22        17981.90        35137.13
  2012          16             17812.23        18692.23        36504.47
  2012          17             18505.14        19445.21        37950.35
  2012          18             19728.26        20633.04        40361.30
  2012          19             21943.46        22777.80        44721.26
  2012          20             21948.92        23035.87        44984.80
  2012          21             21649.94        22826.61        44476.55
  2012          22             20820.03        21669.34        42489.36
  2012          23             19690.18        20562.24        40252.42
  2012          24             19748.84        20916.62        40665.46
  2012          25             19872.99        21179.99        41052.98
  2012          26             19529.52        20406.59        39936.12
  2012          27             18893.97        19401.54        38295.51
  2012          28             18616.82        19337.10        37953.92
  2012          29             18222.52        18520.99        36743.51
  2012          30             17418.88        17803.15        35222.03
  2012          31             17411.34        17921.76        35333.11
  2012          32             17743.95        17799.69        35543.64
  2012          33             18158.20        17760.85        35919.05
  2012          34             18585.33        18104.39        36689.72
  2012          35             19028.90        18491.84        37520.74
  2012          36             19273.58        18483.48        37757.05
  2012          37             19882.86        18648.39        38531.25
  2012          38             20093.45        18777.02        38870.47
  2012          39             20808.30        19458.53        40266.82
  2012          40             21959.43        20497.85        42457.28
  2012          41             22335.03        20958.06        43293.09
  2012          42             22293.91        20855.82        43149.73
  2012          43             22208.36        20645.98        42854.34
  2012          44             22432.87        20434.27        42867.14
  2012          45             22584.39        20432.13        43016.52
  2012          46             22179.29        20543.39        42722.68
  2012          47             22595.60        21037.08        43632.68
  2012          48             23371.87        21442.41        44814.29
  2012          49             24116.28        21928.88        46045.15
  2012          50             25536.38        22861.57        48397.95
  2012          51             26032.08        22951.65        48983.73
  2012          52             25952.73        22579.95        48532.69
  2012          53             26140.48        22526.74        48667.22
  2012          54             24245.51        20781.32        45026.83
  2012          55             22501.98        18823.78        41325.75
  2012          56             21522.59        17697.86        39220.45
  2012          57             20816.72        17091.05        37907.78
  2012          58             19669.57        15871.41        35540.98
  2012          59             19584.89        15355.06        34939.96
  2012          60             20077.61        15432.17        35509.78
  2012          61             20035.56        15115.84        35151.40
  2012          62             20390.77        14918.82        35309.59
  2012          63             19781.37        13987.17        33768.54
  2012          64             17889.83        12394.59        30284.42
  2012          65             16570.58        11238.39        27808.97
  2012          66             16900.22        11190.95        28091.17
  2012          67             16522.30        10685.44        27207.74
  2012          68             16572.46        10320.33        26892.79
  2012          69             18615.57        11307.68        29923.25
  2012          70             19060.17        11420.63        30480.80
  2012          71             18347.17        10845.89        29193.06
  2012          72             17922.18        10265.88        28188.06
  2012          73             17995.99        10048.47        28044.46
  2012          74             17926.12         9586.69        27512.81
  2012          75             17693.90         9086.05        26779.95
  2012          76             17044.12         8560.26        25604.38
  2012          77             15672.68         7558.24        23230.92
  2012          78             14960.79         6992.74        21953.54
  2012          79             14935.24         6708.27        21643.51
  2012          80             13831.11         6143.54        19974.65
  2012          81             12917.16         5611.68        18528.83
  2012          82             11998.19         4991.63        16989.82
  2012          83             11127.44         4405.05        15532.49
  2012          84             10019.05         3740.80        13759.85
  2012          85              8802.59         2966.51        11769.10
  2012          86              7614.30         2282.60         9896.90
  2012          87              6414.67         1827.99         8242.66
  2012          88              5354.48         1507.75         6862.23
  2012          89              4310.45         1182.65         5493.10
  2012          90              3257.07          877.29         4134.37
  2012          91              2416.25          648.78         3065.03
  2012          92              1746.26          462.83         2209.09
  2012          93              1174.90          299.66         1474.56
  2012          94               799.83          202.09         1001.91
  2012          95               573.14          154.81          727.95
  2012          96               386.06          106.05          492.10
  2012          97               249.70           69.82          319.52
  2012          98               152.32           44.62          196.95
  2012          99                86.63           26.82          113.45
  2012         100                46.56           15.36           61.91
  2012         101                24.03            7.98           32.01
  2012         102                11.90            4.18           16.08
  2012         103                 5.50            2.52            8.02
  2012         104                 2.50            1.30            3.81
  2012         105                 0.96            0.36            1.31
  2012         106                 0.16            0.00            0.16
  2012         107                 0.00            0.00            0.00
  2012         108                 0.00            0.00            0.00
  2012         109                 0.00            0.00            0.00
  2012         110+                0.00            0.00            0.00
  2013           0             14489.57        15175.87        29665.45
  2013           1             14233.71        15182.52        29416.23
  2013           2             14858.04        15656.81        30514.85
  2013           3             15149.94        15737.61        30887.55
  2013           4             14701.64        15362.79        30064.43
  2013           5             13638.16        14284.53        27922.69
  2013           6             13182.20        13682.09        26864.29
  2013           7             12953.46        13436.22        26389.68
  2013           8             13016.92        13548.68        26565.60
  2013           9             13101.53        13833.62        26935.14
  2013          10             12853.14        13726.28        26579.42
  2013          11             13218.56        13879.69        27098.25
  2013          12             14216.55        14973.74        29190.29
  2013          13             15277.96        16252.45        31530.42
  2013          14             16019.51        17177.66        33197.17
  2013          15             16384.96        17506.40        33891.37
  2013          16             17046.72        17936.54        34983.26
  2013          17             17698.70        18591.07        36289.77
  2013          18             18398.05        19228.03        37626.08
  2013          19             19552.94        20147.89        39700.83
  2013          20             21321.45        21957.07        43278.52
  2013          21             21338.25        22259.06        43597.32
  2013          22             21079.89        22059.13        43139.02
  2013          23             20151.69        20950.07        41101.76
  2013          24             18939.46        19929.44        38868.90
  2013          25             19113.30        20404.64        39517.95
  2013          26             19410.62        20627.67        40038.29
  2013          27             19089.05        19817.57        38906.62
  2013          28             18466.91        19010.99        37477.90
  2013          29             18438.62        19047.90        37486.52
  2013          30             18037.72        18383.40        36421.12
  2013          31             17364.18        17765.80        35129.98
  2013          32             17450.00        17909.53        35359.53
  2013          33             17827.56        17643.87        35471.42
  2013          34             18232.51        17589.25        35821.77
  2013          35             18693.51        17923.33        36616.84
  2013          36             18973.44        18277.59        37251.02
  2013          37             19222.41        18392.28        37614.69
  2013          38             19819.53        18585.88        38405.41
  2013          39             20011.63        18631.23        38642.86
  2013          40             20717.47        19306.80        40024.27
  2013          41             21899.04        20498.98        42398.02
  2013          42             22276.98        20841.72        43118.70
  2013          43             22206.05        20813.35        43019.40
  2013          44             22157.81        20560.31        42718.12
  2013          45             22373.55        20273.51        42647.05
  2013          46             22353.25        20251.35        42604.60
  2013          47             22019.45        20404.50        42423.95
  2013          48             22463.20        20847.48        43310.68
  2013          49             23223.78        21226.48        44450.26
  2013          50             23987.39        21762.48        45749.87
  2013          51             25434.47        22662.24        48096.70
  2013          52             25924.76        22690.87        48615.63
  2013          53             25830.90        22274.74        48105.64
  2013          54             25988.11        22246.09        48234.20
  2013          55             24083.19        20413.39        44496.58
  2013          56             22324.68        18457.38        40782.06
  2013          57             21386.23        17393.89        38780.11
  2013          58             20660.76        16843.61        37504.38
  2013          59             19542.13        15575.44        35117.57
  2013          60             19455.69        15090.34        34546.03
  2013          61             19946.42        15127.53        35073.95
  2013          62             19889.37        14766.18        34655.55
  2013          63             20271.03        14563.78        34834.81
  2013          64             19607.59        13604.96        33212.54
  2013          65             17685.12        11958.26        29643.38
  2013          66             16350.71        10813.77        27164.48
  2013          67             16700.00        10809.90        27509.90
  2013          68             16284.46        10270.41        26554.87
  2013          69             16331.12         9907.49        26238.61
  2013          70             18348.68        10881.95        29230.62
  2013          71             18721.17        10921.02        29642.19
  2013          72             17985.93        10329.40        28315.33
  2013          73             17525.02         9770.01        27295.03
  2013          74             17569.86         9544.94        27114.80
  2013          75             17436.51         9058.69        26495.20
  2013          76             17183.16         8546.07        25729.23
  2013          77             16497.85         8013.74        24511.60
  2013          78             15093.62         6992.10        22085.71
  2013          79             14369.96         6431.65        20801.61
  2013          80             13640.75         6003.11        19643.86
  2013          81             13051.70         5579.37        18631.08
  2013          82             12065.14         5058.02        17123.15
  2013          83             11090.84         4474.02        15564.86
  2013          84             10210.75         3902.08        14112.83
  2013          85              9085.91         3275.11        12361.02
  2013          86              7859.29         2564.64        10423.93
  2013          87              6693.94         1946.95         8640.90
  2013          88              5584.47         1551.36         7135.83
  2013          89              4552.49         1243.61         5796.10
  2013          90              3566.83          943.08         4509.91
  2013          91              2674.44          691.74         3366.18
  2013          92              1948.74          501.48         2450.22
  2013          93              1381.25          353.31         1734.56
  2013          94               924.65          225.87         1150.52
  2013          95               596.46          146.67          743.13
  2013          96               390.30          102.76          493.06
  2013          97               251.01           67.52          318.53
  2013          98               154.32           42.61          196.94
  2013          99                89.14           25.95          115.09
  2013         100                47.85           14.71           62.55
  2013         101                24.14            7.83           31.97
  2013         102                11.54            3.71           15.25
  2013         103                 5.09            1.74            6.83
